textID,text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²),cleaned_text,tokens
b3eadfc565," Folks thought it was hilarious when I told them the story, and then they saw the shirt I wore tonight.  Laughter all night.",positive,morning,0-20,Nigeria,206139589.0,910770.0,226.0,folk thought hilarious told story saw shirt wore tonight laughter night,"['folk', 'thought', 'hilarious', 'told', 'story', 'saw', 'shirt', 'wore', 'tonight', 'laughter', 'night']"
480894125b, you`re the absoute best,positive,noon,21-30,North Korea,25778816.0,120410.0,214.0,absolute best,"['absoute', 'best']"
001617fca4,oh my god!!! i cried so much!!! watch this guys from BGT  http://bit.ly/5t5Xz,neutral,night,31-45,North Macedonia,2083374.0,25220.0,83.0,god cried much watch guy but,"['god', 'cried', 'much', 'watch', 'guy', 'bgt']"
52f2f23473,My near daily exercise is starting to show results.,neutral,morning,46-60,Norway,5421241.0,365000.0,15.0,near daily exercise starting show result,"['near', 'daily', 'exercise', 'starting', 'show', 'result']"
e7e27b0c91, Welcome!,positive,noon,60-70,Oman,5106626.0,309500.0,16.0,welcome,['welcome']
834dc73c0c,Bout to hit pmark then make one of my final meals wit the housemates..,neutral,night,70-100,Pakistan,220892340.0,770880.0,287.0,hit mark make one final meal wit housemaid,"['hit', 'pmark', 'make', 'one', 'final', 'meal', 'wit', 'housemate']"
aeb0e9d730,: you get to go home and i have to go to work,neutral,morning,0-20,Palau,18094.0,460.0,39.0,get home work,"['get', 'home', 'work']"
c672c9da1d,voted for  on CMT.com,neutral,noon,21-30,Palestine State,5101414.0,6020.0,847.0,voted cmtcom,"['voted', 'cmtcom']"
cbee1946d3,"just got home from a nice party, just not tired yet",positive,night,31-45,Panama,4314767.0,74340.0,58.0,got home nice party tired yet,"['got', 'home', 'nice', 'party', 'tired', 'yet']"
b1999f0951,Now I have a sunburn,negative,morning,46-60,Papua New Guinea,8947024.0,452860.0,20.0,sunburnt,['sunburn']
25510fbf89,I have the Job  this is a nice day it can not be better,positive,noon,60-70,Paraguay,7132538.0,397300.0,18.0,job nice day better,"['job', 'nice', 'day', 'better']"
bcb9426abb,I wish I could go to #BEA this weekend.,positive,night,70-100,Peru,32971854.0,1280000.0,26.0,wish could be weekend,"['wish', 'could', 'bea', 'weekend']"
0d29624200,"I <3 Rupert Grint......& of the boy, Ive accepted tht I do fancy him  But im certain he doesnt feel the same so its not worth telling him",neutral,morning,0-20,Philippines,109581078.0,298170.0,368.0,report grant boy accepted the fancy certain feel worth telling,"['rupert', 'grint', 'boy', 'accepted', 'tht', 'fancy', 'certain', 'feel', 'worth', 'telling']"
3f0f5891ab, love your books,positive,noon,21-30,Poland,37846611.0,306000.0,124.0,love book,"['love', 'book']"
0b34e66ea3,ok so this eye doctor guy is taking forever and i`m sitting in a cold room by myself...what? A jerk!,negative,night,31-45,Portugal,10196709.0,91590.0,111.0,eye doctor guy taking forever sitting cold room myselfwhat jerk,"['eye', 'doctor', 'guy', 'taking', 'forever', 'sitting', 'cold', 'room', 'myselfwhat', 'jerk']"
11de8c0456,Im Slowing on My Tweets..Cuase I Lost My Phone,negative,morning,46-60,Qatar,2881053.0,11610.0,248.0,slowing tweetscuase lost phone,"['slowing', 'tweetscuase', 'lost', 'phone']"
d5712716e9, well thank your phone for me.,positive,noon,60-70,Romania,19237691.0,230170.0,84.0,well thank phone,"['well', 'thank', 'phone']"
3f90f95beb, why would they take a photo with stuffed animals?! that`s pretty funny,positive,night,70-100,Russia,145934462.0,16376870.0,9.0,would take photo stuffed animal pretty funny,"['would', 'take', 'photo', 'stuffed', 'animal', 'pretty', 'funny']"
c108e09b19,TweetDeck is acting really strange! Hum........ reinstall maybe. Update on the horizon? Or is it just another Adobe memory leak,neutral,morning,0-20,Rwanda,12952218.0,24670.0,525.0,tweetdeck acting really strange hum reinstate maybe update horizon another adore memory leak,"['tweetdeck', 'acting', 'really', 'strange', 'hum', 'reinstall', 'maybe', 'update', 'horizon', 'another', 'adobe', 'memory', 'leak']"
7223fdccc2,tikcets are only Ã¯Â¿Â½91...each...BUT I SO WANT TO GO,positive,noon,21-30,Saint Kitts and Nevis,53199.0,260.0,205.0,tickets eachbut want,"['tikcets', 'eachbut', 'want']"
f254748cdb, Happy Mothers Day,positive,night,31-45,Saint Lucia,183627.0,610.0,301.0,happy mother day,"['happy', 'mother', 'day']"
256453d14f, It`s gonna be hot here today too. today is Ryan`s last day of pre-k. I can`t believe it!  I`ve been a SAHM since I had him!,negative,morning,46-60,Saint Vincent and the Grenadines,110940.0,390.0,284.0,going hot today today roans last day pre believe sam since,"['going', 'hot', 'today', 'today', 'ryans', 'last', 'day', 'prek', 'believe', 'sahm', 'since']"
8fd01857a9,is dreaming of the weekend... awake!,neutral,noon,60-70,Samoa,198414.0,2830.0,70.0,dreaming weekend awake,"['dreaming', 'weekend', 'awake']"
37227c0dbf,"Oh, **** me. I`ve just returned from the Supermarket Of Doom to find that I have nothing to drink here.",negative,night,70-100,San Marino,33931.0,60.0,566.0,returned supermarket doom find nothing drink,"['returned', 'supermarket', 'doom', 'find', 'nothing', 'drink']"
20aff2fcb1, yay but you missed naptime,neutral,morning,0-20,Sao Tome and Principe,219159.0,960.0,228.0,may missed native,"['yay', 'missed', 'naptime']"
ca223af36e,"D-group Saturday`s, with a little bit of football, an hour nap, 3 hours of soccer, basketball in the TSU and Yogurtland... Life`s Good",positive,noon,21-30,Saudi Arabia,34813871.0,2149690.0,16.0,group saturday little bit football hour nap hour soccer basketball tu yogurtland life good,"['dgroup', 'saturday', 'little', 'bit', 'football', 'hour', 'nap', 'hour', 'soccer', 'basketball', 'tsu', 'yogurtland', 'life', 'good']"
90977e9614,just set up a new computer again. 15min. I love Norton Ghost.,positive,night,31-45,Senegal,16743927.0,192530.0,87.0,set new computer min love norton ghost,"['set', 'new', 'computer', 'min', 'love', 'norton', 'ghost']"
433b1ab9ea,Ahhh my mommie got me new sheets for my bed  so comfy,positive,morning,46-60,Serbia,8737371.0,87460.0,100.0,ah commit got new sheet bed come,"['ahhh', 'mommie', 'got', 'new', 'sheet', 'bed', 'comfy']"
37771d1bc1,_celeste  finally some sleep in silence,neutral,noon,60-70,Seychelles,98347.0,460.0,214.0,delete finally sleep silence,"['celeste', 'finally', 'sleep', 'silence']"
fa99046452,im just up :-| and its 12:43 :O  im so lazy thank god its a bank holiday,neutral,night,70-100,Sierra Leone,7976983.0,72180.0,111.0,lazy thank god bank holiday,"['lazy', 'thank', 'god', 'bank', 'holiday']"
14760477ad,is pretty dang tired. but chambers class is for napping.,negative,morning,0-20,Singapore,5850342.0,700.0,8358.0,pretty sang tired chamber class tapping,"['pretty', 'dang', 'tired', 'chamber', 'class', 'napping']"
da908a6635,i have to poop...   is hogging the shitter,negative,noon,21-30,Slovakia,5459642.0,48088.0,114.0,poor hugging shutter,"['poop', 'hogging', 'shitter']"
2053a455e9,YES! Im down to 50% full on my dvr  i was at 98% like 3 days ago... lol I swear if I didnt have a dvr I would never watch tv,neutral,night,31-45,Slovenia,2078938.0,20140.0,103.0,yes full dr like day ago laughing loud swear dr would never watch,"['yes', 'full', 'dvr', 'like', 'day', 'ago', 'laughing', 'loud', 'swear', 'dvr', 'would', 'never', 'watch']"
1ea547383b,Happy muthath`s day to all moms!!! I salute you!,positive,morning,46-60,Solomon Islands,686884.0,28000.0,25.0,happy muthaths day mon salute,"['happy', 'muthaths', 'day', 'mom', 'salute']"
6634c62acf,Hahaha! Alright  ..,positive,noon,60-70,Somalia,15893222.0,627340.0,25.0,havana alright,"['hahaha', 'alright']"
c7240790da, Aren`t you suppossed to support the local economy ... LOL ... good for you and congrats,positive,night,70-100,South Africa,59308690.0,1213090.0,49.0,supposed support local economy laughing loud good congress,"['suppossed', 'support', 'local', 'economy', 'laughing', 'loud', 'good', 'congrats']"
08ede23635, good to know   thanks,positive,morning,0-20,South Korea,51269185.0,97230.0,527.0,good know thanks,"['good', 'know', 'thanks']"
4e87dcff0e, what are you? flavor of the day?,neutral,noon,21-30,South Sudan,11193725.0,610952.0,18.0,flavor day,"['flavor', 'day']"
4b0b53bc98,weathers let me down this morning...ugh!...hada gd nite tho!,neutral,night,31-45,Spain,46754778.0,498800.0,94.0,weather let morningughhada note though,"['weather', 'let', 'morningughhada', 'nite', 'though']"
fd3a622954,Just listened to condre scr and got an invitation to watch their live concert on June 20th in Munich http://bit.ly/DAXA0  #postrock,neutral,morning,46-60,Sri Lanka,21413249.0,62710.0,341.0,listened contre sir got invitation watch live concert june munich postrock,"['listened', 'condre', 'scr', 'got', 'invitation', 'watch', 'live', 'concert', 'june', 'munich', 'postrock']"
e34af4fd97," E.L.O.  wow, brings back so many happy memories.  LOVE this band!..and yes, I know I`m showing my age but I don`t care",positive,noon,60-70,Sudan,43849260.0,1765048.0,25.0,leo now brings back many happy memory love bandage yes know showing age care,"['elo', 'wow', 'brings', 'back', 'many', 'happy', 'memory', 'love', 'bandand', 'yes', 'know', 'showing', 'age', 'care']"
0e8aa10a4e, that`s a very cute picture ... but you don`t get fat from licking BBQs ... he must have found some chops on someone else`s ...,positive,night,70-100,Suriname,586632.0,156000.0,4.0,cut picture get fat licking bees must found chop someone el,"['cute', 'picture', 'get', 'fat', 'licking', 'bbqs', 'must', 'found', 'chop', 'someone', 'el']"
29148dc95c, oh i love sunday mornings like this - mum just made scrambled eggs on toast,positive,morning,0-20,Sweden,10099265.0,410340.0,25.0,love sunday morning like sum made scrambled egg toast,"['love', 'sunday', 'morning', 'like', 'mum', 'made', 'scrambled', 'egg', 'toast']"
56a15cf6ca,"hate working when its sunny,boohoo",negative,noon,21-30,Switzerland,8654622.0,39500.0,219.0,hate working sunnyboohoo,"['hate', 'working', 'sunnyboohoo']"
b99969c2fb,is ONLiNE  http://plurk.com/p/stjdg,neutral,night,31-45,Syria,17500658.0,183630.0,95.0,online,['online']
b0f3142cb4,bundy. in 3 days.!!!! warm weather here i come!,neutral,morning,46-60,Tajikistan,9537645.0,139960.0,68.0,bandy day warm weather come,"['bundy', 'day', 'warm', 'weather', 'come']"
5ff525b74b,Wondering if i cld make things any worse than they already are... answer.. JUST DID!!!,negative,noon,60-70,Tanzania,59734218.0,885800.0,67.0,wondering old make thing worse already answer,"['wondering', 'cld', 'make', 'thing', 'worse', 'already', 'answer']"
4fd80e66e0,a Dutch marketing agency is asking job applicants to apply in 140 characters or less  http://www.energize.nl/twillicitatie/,neutral,night,70-100,Thailand,69799978.0,510890.0,137.0,dutch marketing agency asking job applicant apply character le,"['dutch', 'marketing', 'agency', 'asking', 'job', 'applicant', 'apply', 'character', 'le']"
e77a8f8f2d,Twitter has spoiled all the fun. Frustratingly slow!!  couldnt even bid properly!,negative,morning,0-20,Timor-Leste,1318445.0,14870.0,89.0,twitter spoiled fun frustratingly slow could even bid properly,"['twitter', 'spoiled', 'fun', 'frustratingly', 'slow', 'could', 'even', 'bid', 'properly']"
4ea7102112,_chick haha. I completely agree,positive,noon,21-30,Togo,8278724.0,54390.0,152.0,thick hata completely agree,"['chick', 'haha', 'completely', 'agree']"
6a14956779,"If we don`t pack, she can`t leave, right?",neutral,night,31-45,Tonga,105695.0,720.0,147.0,pack leave right,"['pack', 'leave', 'right']"
7c2fcb712e, ****  lol....where u headed to?,neutral,morning,46-60,Trinidad and Tobago,1399488.0,5130.0,273.0,nowhere headed,"['lolwhere', 'headed']"
cdd172d6a7,Going to bed after a great night with a friend  glad to know she has the same feelings about classes as someone else,positive,noon,60-70,Tunisia,11818619.0,155360.0,76.0,going bed great night friend glad know feeling class someone else,"['going', 'bed', 'great', 'night', 'friend', 'glad', 'know', 'feeling', 'class', 'someone', 'else']"
d2a21b3cb7," many! mine included. ahem. shld have known better back then, wldn`t have missed so many opportunities haha",negative,night,70-100,Turkey,84339067.0,770000.0,110.0,many mine included them shed known better back went missed many opportunity hata,"['many', 'mine', 'included', 'ahem', 'shld', 'known', 'better', 'back', 'wldnt', 'missed', 'many', 'opportunity', 'haha']"
799e17e7a7,it`s nice to leave the office when the sun is still up,positive,morning,0-20,Turkmenistan,6031200.0,469930.0,13.0,nice leave office sun still,"['nice', 'leave', 'office', 'sun', 'still']"
0a49cdbdf6,I will miss the soccer moms,negative,noon,21-30,Tuvalu,11792.0,30.0,393.0,miss soccer mon,"['miss', 'soccer', 'mom']"
4a13c1093d," between the Garlic Pills, the Spider bite between your toe (LOL-Classic) and you always being hungry. U are killing me 2 funny",neutral,night,31-45,Uganda,45741007.0,199810.0,229.0,garlic pill spider bite toe lolclassic always hungry killing funny,"['garlic', 'pill', 'spider', 'bite', 'toe', 'lolclassic', 'always', 'hungry', 'killing', 'funny']"
9407ce6ccc, *sighs* Ah well.  Maybe my second email will clear it up and get him approved.,neutral,morning,46-60,Ukraine,43733762.0,579320.0,75.0,sigh well maybe second email clear get approved,"['sigh', 'well', 'maybe', 'second', 'email', 'clear', 'get', 'approved']"
820f19ca44,"  Missed all your tweets again Joe, **** that time difference!!! (UK) Dont 4get about your fave supporters in the UK!!!  ****",neutral,noon,60-70,United Arab Emirates,9890402.0,83600.0,118.0,missed sweet joe tear eye difference get have supporter,"['missed', 'tweet', 'joe', 'tear', 'eye', 'difference', 'get', 'fave', 'supporter']"
683bb73c09, --that came to my mind. So I said it. And it has now been adapted into my family`s vocabulary,neutral,night,70-100,United Kingdom,67886011.0,241930.0,281.0,came mind said adapted family vocabulary,"['came', 'mind', 'said', 'adapted', 'family', 'vocabulary']"
0d14593b11,looking forward to body works today,neutral,morning,0-20,United States of America,331002651.0,9147420.0,36.0,looking forward body work today,"['looking', 'forward', 'body', 'work', 'today']"
9ac13b3739,just watched yes man. bahaha. that movie is messed up,negative,noon,21-30,Uruguay,3473730.0,175020.0,20.0,watched yes man balaga movie missed,"['watched', 'yes', 'man', 'bahaha', 'movie', 'messed']"
16ee71e6df, Sadly I think I know exactly were you put it--in the expired drawer   Those things have a life span of less than two years,negative,night,31-45,Uzbekistan,33469203.0,425400.0,79.0,sadly think know exactly put tin expired drawer thing life span le two year,"['sadly', 'think', 'know', 'exactly', 'put', 'itin', 'expired', 'drawer', 'thing', 'life', 'span', 'le', 'two', 'year']"
f5d47f04f5," Too much? No, not unless one of the pillows ends up suffocating the one sleeping next to you.",negative,morning,46-60,Vanuatu,307145.0,12200.0,25.0,much unless one pillow end suffocating one sleeping next,"['much', 'unless', 'one', 'pillow', 'end', 'suffocating', 'one', 'sleeping', 'next']"
e131c496a2,Meeting my best friend first thing in the morning to the gym! Omg I am still so shocked. I hope you will get better soon,neutral,noon,60-70,Venezuela,28435940.0,882050.0,32.0,meeting best friend first thing morning grm god still shocked hope get better soon,"['meeting', 'best', 'friend', 'first', 'thing', 'morning', 'gym', 'god', 'still', 'shocked', 'hope', 'get', 'better', 'soon']"
bc6d7b4364,Wow that was fast...next up Soderling or Ferrer. Gilles Simon lost,negative,night,70-100,Vietnam,97338579.0,310070.0,314.0,now fastness sterling ferret gillies simon lost,"['wow', 'fastnext', 'soderling', 'ferrer', 'gilles', 'simon', 'lost']"
c87be630b5, Yup theory is GREAT but the reality is beyond imagination...  I also made the same planning not knowing VS will FAIL on me,neutral,morning,0-20,Yemen,29825964.0,527970.0,56.0,up theory great reality beyond imagination also made planning knowing fail,"['yup', 'theory', 'great', 'reality', 'beyond', 'imagination', 'also', 'made', 'planning', 'knowing', 'fail']"
